Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
29-Jun-2006,2982.9,3049.25,2982.9,2997.9,110790760,5017.76
30-Jun-2006,2993.5,3134.15,2993.5,3128.2,98679172,4453.99
03-Jul-2006,3128.75,3160.35,3114.85,3150.95,66603275,3157.85
04-Jul-2006,3151.05,3177.4,3130.3,3138.65,66682150,3147.66
05-Jul-2006,3136.95,3201.2,3121.8,3197.1,90419711,4195.99
06-Jul-2006,3197.5,3197.5,3138.4,3156.4,74893378,3524.77
07-Jul-2006,3157.95,3193.1,3056.3,3075.85,90060282,4068.6
10-Jul-2006,3077.1,3147.7,3064.1,3142,65284375,2980.45
11-Jul-2006,3145.3,3146,3100.4,3116.15,66336970,3096.43
12-Jul-2006,3124.95,3201.35,3078.25,3195.9,93623050,5499.45
13-Jul-2006,3196.3,3208.85,3148.95,3169.3,81620172,3475.59
14-Jul-2006,3166.25,3166.25,3089.55,3123.35,61512609,3055.66
17-Jul-2006,3123.65,3125.1,2999.35,3007.55,60049023,2953.6
18-Jul-2006,3007.15,3038.25,2967.95,2993.65,70494264,3522.91
19-Jul-2006,2995.85,3045.35,2919.95,2932.75,79085652,3948.34
20-Jul-2006,2943.65,3041.25,2943.65,3023.05,77712999,3686.36
21-Jul-2006,3025.1,3029.1,2930.15,2945,74876151,3454.86
24-Jul-2006,2944.9,2996.65,2878.25,2985.85,78139891,3721.14
25-Jul-2006,2989.5,3046.95,2987.15,3040.5,70646865,3378.75
26-Jul-2006,3040.45,3121.4,3022.7,3110.15,77137663,3749.48
27-Jul-2006,3109.85,3167.1,3109.85,3156.15,106694441,5295.1
28-Jul-2006,3158,3168.5,3109.45,3130.8,81278521,3571.94
31-Jul-2006,3131.35,3179.7,3110.6,3143.2,61675413,3130.17
01-Aug-2006,3128.2,3154.7,3113.6,3147.8,57028169,2790.09
02-Aug-2006,3129.45,3187.85,3127.9,3182.1,55484351,2628.88
03-Aug-2006,3182.55,3234.25,3175.15,3190,69084722,3556.26
04-Aug-2006,3189.7,3228.15,3161.8,3176.75,69528047,3282.36
07-Aug-2006,3176.7,3178.5,3142.55,3151.1,50260661,2482.52
08-Aug-2006,3151.55,3216.75,3151.55,3212.4,52271647,2334.3
09-Aug-2006,3211.55,3267.2,3187.85,3254.6,71781978,3410.66
10-Aug-2006,3254.6,3274.75,3229.45,3260.1,59287718,2795.74
11-Aug-2006,3260.05,3286.5,3236.95,3274.35,63497173,3339.55
14-Aug-2006,3274.95,3317.8,3269.15,3313.1,51600194,2309.79
16-Aug-2006,3314.75,3377.1,3314.75,3356.05,69199131,3288.12
17-Aug-2006,3359.7,3385.15,3328.6,3353.9,72570406,3678.42
18-Aug-2006,3354.5,3366.25,3332.2,3356.75,57031969,2744.7
21-Aug-2006,3356.8,3374.9,3332.9,3366,48935056,2623.86
22-Aug-2006,3369.6,3398.35,3351.5,3364.6,58614547,2780.25
23-Aug-2006,3363.6,3369.65,3325.1,3335.8,52060467,2595.68
24-Aug-2006,3336.65,3379.55,3304.85,3370.4,70794902,3625.17
25-Aug-2006,3368.55,3402.7,3368.55,3385.95,68458051,3290.78
28-Aug-2006,3386,3405.3,3377.75,3401.1,46753742,2051.97
29-Aug-2006,3405.05,3434.95,3396.1,3425.7,60674227,2935.97
30-Aug-2006,3425.8,3440.2,3407.75,3430.35,61671400,2963.16
31-Aug-2006,3404.5,3452.3,3403.65,3413.9,98616609,4581.17
01-Sep-2006,3414,3439.5,3402.9,3435.45,71355586,3118.13
04-Sep-2006,3435.55,3483.1,3435.55,3476.85,55794558,2672.11
05-Sep-2006,3471.4,3488.6,3457.9,3473.75,49637615,2330.87
06-Sep-2006,3474.4,3490.7,3465.8,3477.25,64632141,3020.81
07-Sep-2006,3477.15,3478.85,3438.8,3454.55,61695576,3097.76
08-Sep-2006,3454.65,3477.95,3442.85,3471.45,75299798,3823.16
11-Sep-2006,3470.35,3486.65,3351.3,3366.15,78022331,3948.22
12-Sep-2006,3363.3,3395.05,3328.45,3389.9,80287997,3899.77
13-Sep-2006,3389.85,3470.65,3389.8,3454.55,71103462,3702.22
14-Sep-2006,3454.6,3484,3454.6,3471.6,88081056,4891.78
15-Sep-2006,3471.65,3487.45,3434.55,3478.6,71320369,3491.83
18-Sep-2006,3478.65,3506.2,3478.4,3492.75,60726317,2990.54
19-Sep-2006,3493.5,3514.95,3438.8,3457.35,69738853,3565.22
20-Sep-2006,3457.85,3509.85,3419.75,3502.8,62440086,3133.57
21-Sep-2006,3506.7,3556.35,3506.7,3553.05,65971047,3470.59
22-Sep-2006,3554.05,3562.45,3525.4,3544.05,60146361,3402.22
25-Sep-2006,3545.1,3568.65,3514.85,3523.45,59718564,2973.4
26-Sep-2006,3523.7,3576.75,3517.15,3571.75,67280328,3513.92
27-Sep-2006,3571.75,3603.7,3568.4,3579.3,65272270,3388.77
28-Sep-2006,3579.95,3589.3,3560.75,3571.75,82845862,4431.1
29-Sep-2006,3572.15,3599.8,3564.7,3588.4,71280518,3291.25
03-Oct-2006,3588.95,3606.2,3561.7,3569.6,55658446,2746.91
04-Oct-2006,3570.95,3580.05,3508.65,3515.35,68278198,3819.03
05-Oct-2006,3515.6,3574.95,3515.6,3564.9,74898110,3523.08
06-Oct-2006,3565.45,3583.75,3560.9,3569.7,83455201,3254.23
09-Oct-2006,3570.05,3585.35,3540.45,3567.15,52281974,2351.09
10-Oct-2006,3567.45,3597.2,3563.1,3571.05,61272629,2759.2
11-Oct-2006,3581.55,3614.5,3544.25,3558.55,64789296,3439.29
12-Oct-2006,3562.55,3626.8,3545.95,3621.05,67079130,3436.45
13-Oct-2006,3621.65,3682.35,3621.65,3676.05,77576341,4180.34
16-Oct-2006,3668.9,3729.7,3668.9,3723.95,74544319,4114.25
17-Oct-2006,3726.4,3742.5,3691.35,3715,72710899,3601.25
18-Oct-2006,3715.2,3727,3701.3,3710.65,98341144,4457.77
19-Oct-2006,3711.1,3726.95,3655.05,3677.8,87373113,3801.97
20-Oct-2006,3678.75,3714.25,3665.5,3676.85,71910699,3349.3
21-Oct-2006,3680.85,3708.4,3662.85,3683.5,10531676,507.73
23-Oct-2006,3683.4,3690.85,3651.2,3657.3,45483007,2204.29
26-Oct-2006,3656.2,3686.85,3651.2,3677.55,97769504,4879.43
27-Oct-2006,3676.85,3747.35,3674.8,3739.35,81362792,4114.12
30-Oct-2006,3739.35,3776.05,3719.45,3769.1,85610530,4741.7
31-Oct-2006,3770.5,3782.85,3726.75,3744.1,87732761,4104.67
01-Nov-2006,3744.1,3777.7,3737,3767.05,70546138,3544.68
02-Nov-2006,3769.4,3805.5,3761.9,3791.2,57711779,3121.02
03-Nov-2006,3793.05,3809.65,3771,3805.35,61269479,3313.66
06-Nov-2006,3804.75,3822.4,3798.25,3809.25,68853934,3137.47
07-Nov-2006,3812.15,3840.45,3789.4,3798.75,72012582,3596.23
08-Nov-2006,3799.2,3809.95,3737.2,3777.3,81509881,4427.67
09-Nov-2006,3777.8,3808.2,3769.8,3796.4,71619806,3934.11
10-Nov-2006,3796.05,3842.4,3785.4,3834.75,70384022,3936.21
13-Nov-2006,3834.8,3862.05,3834,3858.75,56173959,2739.11
14-Nov-2006,3862,3883,3850.75,3865.9,68081114,3651.51
15-Nov-2006,3865.95,3888.8,3838.25,3876.3,69066795,3511.53
16-Nov-2006,3876.4,3900.4,3863.85,3876.85,81514258,4686.36
17-Nov-2006,3877,3891.85,3835.7,3852.8,77876260,4194.93
20-Nov-2006,3852.65,3866.95,3794.3,3856.15,84182263,4952.26
21-Nov-2006,3859.5,3921.7,3856.75,3918.25,67180630,3907.31
22-Nov-2006,3918.3,3960,3909.6,3954.75,87853870,5284.69
23-Nov-2006,3955.3,3976.8,3933.7,3945.45,64562640,4000.52
24-Nov-2006,3945.45,3965.8,3935.3,3950.85,68029182,3633.78
27-Nov-2006,3974.95,3974.95,3948.85,3968.9,56622181,3350.7
28-Nov-2006,3966,3966,3911.55,3921.75,59759241,3564.33
29-Nov-2006,3922.5,3952.4,3920,3928.2,59745228,3170.71
30-Nov-2006,3929.4,3973,3929.4,3954.5,99230654,5200.26
01-Dec-2006,3955.7,4001.3,3953.95,3997.6,58708116,3309.49
04-Dec-2006,4002.4,4015.25,3991.55,4001,54018198,3426.05
05-Dec-2006,4001.25,4033.2,4001.25,4015.75,65921607,3669.1
06-Dec-2006,4016,4036.2,3982.5,4015.95,65477220,3637.13
07-Dec-2006,4015,4027.7,4001.4,4015.35,52637334,3396.24
08-Dec-2006,4015.75,4046.85,3948.7,3962,53674764,3113.85
11-Dec-2006,3961.9,3965.05,3798.3,3849.5,79520623,4688.29
12-Dec-2006,3849.1,3861.25,3661.6,3716.9,105472463,5958.99
13-Dec-2006,3716.75,3777.6,3657.65,3765.2,93071516,5185.84
14-Dec-2006,3765.7,3855.05,3763.5,3843.05,72361721,3750.19
15-Dec-2006,3849.6,3908.45,3845.45,3888.65,91020399,4491.99
18-Dec-2006,3888.2,3934,3828.15,3928.75,72483576,4122.31
19-Dec-2006,3928.85,3931.9,3783.45,3832,75208480,4700.27
20-Dec-2006,3832.15,3886.1,3787.55,3815.55,81933913,4707.85
21-Dec-2006,3814.75,3851.2,3768.8,3833.5,57300356,3118.95
22-Dec-2006,3834.9,3880.15,3823.4,3871.15,51348663,2468.08
26-Dec-2006,3871.3,3946.1,3870.45,3940.5,45448366,2356.62
27-Dec-2006,3942.75,3986.75,3937.7,3974.25,54698735,2965.96
28-Dec-2006,3974.2,3997.35,3961.95,3970.55,82886489,4414.78
29-Dec-2006,3971.65,3991.6,3960.45,3966.4,46461571,2383.73
02-Jan-2007,3966.25,4016.65,3964.95,4007.4,40789960,1929.76
03-Jan-2007,4007.7,4029.8,3985,4024.05,63826475,3291.66
04-Jan-2007,4027.3,4041,3979.8,3988.8,67096186,3446.19
05-Jan-2007,3990.15,4011.45,3969.65,3983.4,69146575,3558.69
08-Jan-2007,3983.3,3987.45,3913,3933.4,63615668,3590.08
09-Jan-2007,3933.3,3963.75,3890.75,3911.4,65321592,3753.18
10-Jan-2007,3910.95,3911.95,3841.7,3850.3,68470689,3892.68
11-Jan-2007,3852.15,3953.1,3833.6,3942.25,83152375,5058.74
12-Jan-2007,3944.55,4059.15,3944.55,4052.45,81362992,4727.43
15-Jan-2007,4052.85,4099.65,4052.4,4078.4,81723925,4103.23
16-Jan-2007,4090.7,4107.45,4067.9,4080.5,60251260,3626.6
17-Jan-2007,4084.9,4096.75,4071.55,4076.45,59073863,3077.88
18-Jan-2007,4075.2,4140.25,4075.2,4109.05,75646344,4020.61
19-Jan-2007,4126,4137.15,4058.35,4090.15,85555366,4541.53
22-Jan-2007,4089.6,4114.5,4069.95,4102.45,63758853,3514.19
23-Jan-2007,4102.65,4105.1,4056.45,4066.1,80442797,3783.57
24-Jan-2007,4066.6,4098.25,4065.75,4089.9,90298316,3760.9
25-Jan-2007,4092.05,4157.95,4090.1,4147.7,130890355,5541.44
29-Jan-2007,4148.4,4167.15,4115.75,4124.45,94946217,3998.53
31-Jan-2007,4123.85,4137.85,4068.55,4082.7,114992600,5378.2
01-Feb-2007,4083.4,4141.6,4081.1,4137.2,73460198,3409.67
02-Feb-2007,4140.2,4198.7,4132.95,4183.5,92547027,4676.12
05-Feb-2007,4193.15,4219,4170,4215.35,62178023,3381.35
06-Feb-2007,4216.55,4228.15,4186.15,4195.9,64125214,3421.59
07-Feb-2007,4198.2,4232.3,4192.85,4224.25,66702277,3804.96
08-Feb-2007,4232,4245.3,4188.45,4223.4,69459583,3340.66
09-Feb-2007,4223.5,4239.2,4171.8,4187.4,66107054,3610.6
12-Feb-2007,4187.2,4187.2,4044.35,4058.3,91427563,3947.24
13-Feb-2007,4069.1,4132.7,3998.3,4044.55,97888267,4496.49
14-Feb-2007,4044.9,4057.35,3965.2,4047.1,82077938,4215.28
15-Feb-2007,4046.8,4155.7,4046.8,4146.2,77344389,4115.85
19-Feb-2007,4149.25,4177.7,4149.25,4164.55,59419122,2847.75
20-Feb-2007,4164.85,4175.45,4099.55,4106.95,63235945,3038.13
21-Feb-2007,4107.15,4132.8,4080.9,4096.2,72693724,3629.73
22-Feb-2007,4096.65,4126.9,4023.15,4040,120932537,5953.76
23-Feb-2007,4046,4065.45,3918.2,3938.95,91231906,4716.39
26-Feb-2007,3939.1,3958.9,3856.7,3942,86198266,4750.58
27-Feb-2007,3948.05,3958,3873.85,3893.9,75831405,3813.71
28-Feb-2007,3893.4,3893.4,3674.85,3745.3,143100823,7274.03
01-Mar-2007,3745.4,3818.75,3718.15,3811.2,108340792,4980.12
02-Mar-2007,3811.65,3842.05,3711.05,3726.75,99384914,4811.76
05-Mar-2007,3726.5,3726.65,3554.5,3576.5,111377742,4944.86
06-Mar-2007,3577.15,3679.15,3576.65,3655.65,94708234,4354.73
07-Mar-2007,3661.55,3714.15,3568.55,3626.85,92664441,4341.61
08-Mar-2007,3627.25,3779.5,3626.8,3761.65,102126395,4218.03
09-Mar-2007,3761.85,3795.7,3684.25,3718,116080128,4389.81
12-Mar-2007,3717.45,3781.45,3713.9,3734.6,89783796,3741.24
13-Mar-2007,3735.25,3775.85,3717.15,3770.55,76689083,3142.41
14-Mar-2007,3768.4,3768.4,3623,3641.1,83325778,3731.1
15-Mar-2007,3644.9,3711.05,3630.55,3643.6,73901367,3587.44
16-Mar-2007,3639.35,3683.6,3573.85,3608.55,64748146,3234.07
19-Mar-2007,3611.3,3683.35,3602.85,3678.9,45956072,2036.42
20-Mar-2007,3680.35,3725,3676.65,3697.6,69478798,2825.38
21-Mar-2007,3697.7,3771.2,3680.6,3764.55,73653431,3063.79
22-Mar-2007,3764.5,3881,3764.5,3875.9,91519911,4357.66
23-Mar-2007,3876.75,3901.75,3850.8,3861.05,85511339,3806.35
26-Mar-2007,3863.45,3885.45,3768.25,3819.95,67231993,3448.63
28-Mar-2007,3818.75,3830.3,3752.95,3761.1,83105233,4465.85
29-Mar-2007,3759.15,3805.85,3750.35,3798.1,111423813,5761.84
30-Mar-2007,3788.85,3832.2,3785.3,3821.55,81295476,3945.32
02-Apr-2007,3820,3820,3617,3633.6,74611355,3979.31
03-Apr-2007,3633.85,3703.05,3632.2,3690.65,64733113,3567.88
04-Apr-2007,3689.75,3751.4,3689.75,3733.25,87771799,3685.87
05-Apr-2007,3735.2,3771.45,3709.15,3752,75346993,3151.7
09-Apr-2007,3752.9,3850.9,3747.25,3843.5,65501863,2737.11
10-Apr-2007,3844.15,3858.35,3819.3,3848.15,78284712,3508.74
11-Apr-2007,3848.35,3876.35,3844.75,3862.65,89113728,3864.28
12-Apr-2007,3861.85,3861.85,3811.25,3829.85,69265870,3230.5
13-Apr-2007,3830.35,3924.55,3828.45,3917.35,89158610,4643.26
16-Apr-2007,3920.5,4016.8,3920.5,4013.35,85406452,4169.48
17-Apr-2007,4014.4,4030,3976.25,3984.95,83281173,4248.2
18-Apr-2007,3989.6,4039.25,3981.75,4011.6,73900407,3555.36
19-Apr-2007,3998.5,4011,3933.35,3997.65,76167934,3618.63
20-Apr-2007,4000.25,4090.05,3995.5,4083.55,96650049,4269.77
23-Apr-2007,4083.55,4122.35,4075.2,4085.1,85793172,3672.1
24-Apr-2007,4085.1,4162.15,4057.7,4141.8,101792602,5279.14
25-Apr-2007,4134.25,4173.3,4114.35,4167.3,96383411,4912.39
26-Apr-2007,4170.05,4217.9,4143.25,4177.85,111716820,5921.6
27-Apr-2007,4182,4182,4074.3,4083.5,83330984,4143.61
30-Apr-2007,4081.6,4096.9,4028.9,4087.9,74746036,3816.33
03-May-2007,4089.45,4161.2,4080.75,4150.85,79591422,4196.82
04-May-2007,4168.9,4180.9,4109.7,4117.35,67472022,3620.94
07-May-2007,4117.5,4157.65,4103.6,4111.15,63121628,2962.32
08-May-2007,4111.25,4136.05,4066.4,4077,77322300,4067.24
09-May-2007,4077.25,4087.8,4030.55,4079.3,65609530,3484.85
10-May-2007,4079.6,4134.2,4057.55,4066.8,74217966,3591.84
11-May-2007,4070.2,4094.65,3981.15,4076.65,101897727,4421.44
14-May-2007,4078.8,4151.3,4072.45,4134.3,95639685,3429.82
15-May-2007,4134.3,4150.45,4102.45,4120.3,82708097,3857.44
16-May-2007,4125.4,4181,4113.05,4170.95,87122564,4499.51
17-May-2007,4172.1,4232.45,4172.1,4219.55,92236562,5138.95
18-May-2007,4216.5,4228.45,4177,4214.5,68771304,3960.85
21-May-2007,4217.65,4269.35,4217.55,4260.9,92776373,4309.29
22-May-2007,4263.1,4281.6,4234.1,4278.1,85013484,4887.78
23-May-2007,4279.6,4291.4,4231.05,4246.2,84529936,4384.41
24-May-2007,4246.2,4250.85,4189.05,4204.9,79985272,4033.72
25-May-2007,4197.85,4256.4,4141.35,4248.15,87574680,4590.27
28-May-2007,4248.35,4295.6,4242.8,4256.55,82687609,3524.29
29-May-2007,4257.6,4298.85,4248.9,4293.25,70929391,3797.57
30-May-2007,4292.7,4301.6,4241.35,4249.65,88198865,5019.21
31-May-2007,4250.25,4306.75,4250.25,4295.8,105631422,4960.86
01-Jun-2007,4296.05,4325.8,4288.55,4297.05,73330395,3665.42
04-Jun-2007,4300.7,4362.95,4256.45,4267.05,81067590,3405.67
05-Jun-2007,4268.9,4292.5,4249.1,4284.65,77453933,3585.98
06-Jun-2007,4285.75,4324.1,4190.95,4198.25,83487572,4037.35
07-Jun-2007,4197.6,4230.05,4130.5,4179.5,85897072,4096.82
08-Jun-2007,4179.5,4195.15,4126.1,4145,104593779,5337.22
11-Jun-2007,4183.75,4205.2,4134.95,4145.6,82508456,3650.49
12-Jun-2007,4139.7,4166.85,4100.8,4155.2,74344690,3659.97
13-Jun-2007,4155.2,4161.8,4102.95,4113.05,64074203,3287.71
14-Jun-2007,4113.2,4174.05,4112.85,4170,62857867,3306.45
15-Jun-2007,4186.4,4209.45,4153.7,4171.45,63381900,3221.92
18-Jun-2007,4177,4208.15,4140.25,4147.1,51604532,2726.28
19-Jun-2007,4143.85,4222.4,4136.15,4214.3,56324333,3172.82
20-Jun-2007,4214.3,4257,4214.3,4248.65,66195436,3687.78
21-Jun-2007,4248.65,4275.35,4220.1,4267.4,71847492,3911.35
22-Jun-2007,4267.55,4278.85,4242.5,4252.05,66686692,3525.94
25-Jun-2007,4251.4,4264.25,4236.3,4259.4,76162914,3490.6
26-Jun-2007,4259.4,4296.15,4250.1,4285.7,79271798,3201.08
27-Jun-2007,4286.2,4294.2,4255.25,4263.95,77203717,3335.55
28-Jun-2007,4263.9,4291.4,4256.9,4282,117441740,5177.41
29-Jun-2007,4282.4,4321.35,4280.95,4318.3,72628435,4423.22
02-Jul-2007,4318.4,4346.75,4305.45,4313.75,64709910,3487.02
03-Jul-2007,4315.05,4363.35,4313.55,4357.55,60061503,3454.26
04-Jul-2007,4358.25,4386.45,4342,4359.3,62524977,3528.45
05-Jul-2007,4359.2,4378.55,4311.8,4353.95,64671779,3799.4
06-Jul-2007,4353.1,4411,4304,4384.85,84077477,4758.87
09-Jul-2007,4385.45,4427.55,4385.45,4419.4,60169572,3581.93
10-Jul-2007,4419.1,4434.45,4393,4406.05,73279845,4044.41
11-Jul-2007,4403.8,4411.45,4344.7,4387.15,78074214,4247.71
12-Jul-2007,4388.05,4451.95,4387.05,4446.15,94804490,4608.37
13-Jul-2007,4446.4,4513.9,4446.05,4504.55,126861025,6299.18
16-Jul-2007,4505.95,4521.85,4495.95,4512.15,102224299,4647.83
17-Jul-2007,4497.1,4550.25,4488.25,4496.75,99221022,4753.39
18-Jul-2007,4498.65,4510.8,4452.85,4499.55,78605118,3999.76
19-Jul-2007,4500.35,4573,4496.2,4562.1,84358586,5026.26
20-Jul-2007,4563.75,4600.8,4553.8,4566.05,90691447,5464.2
23-Jul-2007,4564.25,4628.45,4547.2,4619.35,78303529,4644.71
24-Jul-2007,4620.05,4647.95,4609.75,4620.75,82215745,4981.93
25-Jul-2007,4620.5,4620.5,4555.8,4588.7,108683665,5402.74
26-Jul-2007,4593.1,4624.3,4570.8,4619.8,129054845,7239.43
27-Jul-2007,4618.65,4618.9,4424.25,4445.2,137904339,8019.26
30-Jul-2007,4442.35,4493.05,4403.7,4440.05,95133545,5036.25
31-Jul-2007,4444.25,4534.2,4432.85,4528.85,84428945,5354.43
01-Aug-2007,4528.85,4532.9,4339.75,4345.85,104901731,6263.7
02-Aug-2007,4356.35,4399.75,4327,4356.35,71160531,4247.18
03-Aug-2007,4355.75,4428.1,4355.75,4401.55,63323143,3527.53
06-Aug-2007,4404.05,4404.05,4267.15,4339.5,64266652,3947.46
07-Aug-2007,4341.5,4406.4,4341.5,4356.35,62908203,3906.74
08-Aug-2007,4357,4472.15,4356.75,4462.1,68516647,4576.75
09-Aug-2007,4462.25,4530.05,4390.8,4403.2,79104231,4675.71
10-Aug-2007,4393.6,4395.5,4239.2,4333.35,83430243,4970.07
13-Aug-2007,4324.65,4383.8,4324.65,4373.65,49978808,2859.35
14-Aug-2007,4373.9,4394.3,4354.35,4370.2,43545272,2291.42
16-Aug-2007,4366,4366,4171.15,4178.6,97455252,5647.4
17-Aug-2007,4171.1,4171.1,4002.2,4108.05,136745082,7890.52
20-Aug-2007,4108.95,4262.6,4108.95,4209.05,68848163,4144.18
21-Aug-2007,4209.55,4238.1,4058.55,4074.9,76222185,4603.08
22-Aug-2007,4081.25,4165.7,4040.15,4153.15,88280495,4850.94
23-Aug-2007,4160.1,4249.85,4100.8,4114.95,94064917,5064.67
24-Aug-2007,4113.05,4201.45,4110.05,4190.15,63207503,3494.02
27-Aug-2007,4193.6,4310,4193.6,4302.6,63334364,3628.75
28-Aug-2007,4302.4,4329.15,4280.6,4320.7,64161720,3763.78
29-Aug-2007,4317.7,4368.6,4226.35,4359.3,86795180,4948.57
30-Aug-2007,4360.35,4422.3,4359.75,4412.3,129235436,6876.16
31-Aug-2007,4412.6,4471.3,4403,4464,84522020,4506.79
03-Sep-2007,4466.65,4490.55,4452.4,4474.75,82426744,3684.82
04-Sep-2007,4481.55,4501.3,4460.4,4479.25,72596442,3803.46
05-Sep-2007,4479.6,4507.75,4458.55,4475.85,74049046,4253.75
06-Sep-2007,4475.7,4522.5,4445.55,4518.6,60723408,3269.77
07-Sep-2007,4518.65,4547.75,4499.9,4509.5,58007769,3244.15
10-Sep-2007,4506.85,4515.25,4452.95,4507.85,68954773,2945.42
11-Sep-2007,4509.65,4538.6,4487.15,4497.05,80407538,3745.65
12-Sep-2007,4498.65,4531.5,4490.4,4496.85,67387402,3665.02
13-Sep-2007,4498.05,4540.6,4498.05,4528.95,59367856,3806.79
14-Sep-2007,4530,4582.6,4508.85,4518,71396061,4106.56
17-Sep-2007,4518.45,4549.05,4482.85,4494.65,51303287,3001.73
2007-09-18,4494.100098,4551.799805,4481.549805,4546.200195,,
2007-09-19,4550.25,4739,4550.25,4732.350098,,
2007-09-20,4734.850098,4760.850098,4721.149902,4747.549805,,
2007-09-21,4752.950195,4855.700195,4733.700195,4837.549805,,
2007-09-24,4837.149902,4941.149902,4837.149902,4932.200195,,
2007-09-25,4939.100098,4953.899902,4878.149902,4938.850098,,
2007-09-26,4937.600098,4980.850098,4930.350098,4940.5,,
2007-09-27,4942.700195,5016.399902,4942.700195,5000.549805,,
2007-09-28,4996.450195,5055.799805,4996.450195,5021.350098,,
2007-10-01,5021.5,5089.299805,5001.350098,5068.950195,,
2007-10-03,5069,5261.350098,5034.149902,5210.799805,,
2007-10-04,5211.649902,5233.100098,5126.049805,5208.649902,,
2007-10-05,5208.149902,5248.549805,5164.5,5185.850098,,
2007-10-08,5186.25,5249.299805,5024.75,5085.100098,,
2007-10-09,5062.649902,5348.700195,5000.950195,5327.25,,
2007-10-10,5328.149902,5454.700195,5328.149902,5441.450195,,
2007-10-11,5438.899902,5532.75,5424.25,5524.850098,,
2007-10-12,5525.299805,5549.299805,5402.600098,5428.25,,
2007-10-15,5428.350098,5682.649902,5419.899902,5670.399902,,
2007-10-16,5670.649902,5708.350098,5578.450195,5668.049805,,
2007-10-17,5658.899902,5658.899902,5107.299805,5559.299805,,
2007-10-18,5551.100098,5736.799805,5269.649902,5351,,
2007-10-19,5360.350098,5390.850098,5101.75,5215.299805,,
2007-10-22,5202.75,5247.399902,5070.899902,5184,,
2007-10-23,5185.299805,5488.5,5176.850098,5473.700195,,
2007-10-24,5477.600098,5577.899902,5419.399902,5496.149902,,
2007-10-25,5499.049805,5605.950195,5469.299805,5568.950195,,
2007-10-26,5564.25,5716.899902,5513.350098,5702.299805,,
2007-10-29,5708.899902,5922.5,5708.899902,5905.899902,,
2007-10-30,5917.549805,5976,5833.899902,5868.75,,
2007-10-31,5868.899902,5952.25,5861.299805,5900.649902,,
2007-11-01,5903.799805,6011.950195,5837.200195,5866.450195,,
2007-11-02,5854.850098,5944.75,5714.25,5932.399902,,
2007-11-05,5931.899902,5948.549805,5819.600098,5847.299805,,
2007-11-06,5847.100098,5957.200195,5759.950195,5786.5,,
2007-11-07,5782.399902,5861.350098,5744.299805,5782.350098,,
2007-11-08,5779.299805,5780.799805,5646.75,5698.75,,
2007-11-12,5660.600098,5660.600098,5477.5,5617.100098,,
2007-11-13,5612.350098,5758.850098,5591.600098,5695.399902,,
2007-11-14,5703.950195,5950.200195,5700.049805,5937.899902,,
2007-11-15,5942.700195,5966.950195,5895.649902,5912.100098,,
2007-11-16,5913.149902,5948.049805,5817.399902,5906.850098,,
2007-11-19,5908.049805,5981.799805,5893.799805,5907.649902,,
2007-11-20,5911.25,5923.700195,5755.799805,5780.899902,,
2007-11-21,5778.799805,5790.049805,5530.850098,5561.049805,,
2007-11-22,5564.649902,5608.649902,5394.350098,5519.350098,,
2007-11-23,5524.299805,5638.600098,5514.75,5608.600098,,
2007-11-26,5611.299805,5772.549805,5608.950195,5731.700195,,
2007-11-27,5729.25,5743.549805,5655.600098,5698.149902,,
2007-11-28,5699.549805,5749.950195,5595.5,5617.549805,,
2007-11-29,5617.799805,5725,5612.100098,5634.600098,,
2007-11-30,5633.899902,5782.549805,5632.649902,5762.75,,
2007-12-03,5765.450195,5878.799805,5754.600098,5865,,
2007-12-04,5870.200195,5897.25,5840.299805,5858.350098,,
2007-12-05,5861.899902,5949.299805,5859.950195,5940,,
2007-12-06,5941.049805,6027.049805,5919.799805,5954.700195,,
2007-12-07,5963.600098,6042.100098,5894.799805,5974.299805,,
2007-12-10,5974,6015.299805,5923.350098,5960.600098,,
2007-12-11,5960.399902,6111.200195,5960.399902,6097.25,,
2007-12-12,6067.049805,6175.649902,6005.450195,6159.299805,,
2007-12-13,6159.25,6185.399902,6040.399902,6058.100098,,
2007-12-14,6056.200195,6078.549805,6015.049805,6047.700195,,
2007-12-17,6037.950195,6039.950195,5740.600098,5777,,
2007-12-18,5777.600098,5874.600098,5710.600098,5742.299805,,
2007-12-19,5730.25,5840.799805,5676.700195,5751.149902,,
2007-12-20,5751.75,5799.5,5742.75,5766.5,,
2007-12-24,5771.299805,6001.049805,5771.299805,5985.100098,,
2007-12-26,5988.450195,6085.25,5988.450195,6070.75,,
2007-12-27,6069,6110.850098,6060.200195,6081.5,,
2007-12-28,6079.549805,6098.600098,6021.899902,6079.700195,,
2007-12-31,6095,6167.75,6095,6138.600098,,
2008-01-01,6136.75,6165.350098,6109.850098,6144.350098,,
2008-01-02,6144.700195,6197,6060.850098,6179.399902,,
2008-01-03,6184.25,6230.149902,6126.399902,6178.549805,,
2008-01-04,6179.100098,6300.049805,6179.100098,6274.299805,,
2008-01-07,6271,6289.799805,6193.350098,6279.100098,,
2008-01-08,6282.450195,6357.100098,6221.600098,6287.850098,,
2008-01-09,6287.549805,6338.299805,6231.25,6272,,
2008-01-10,6278.100098,6347,6142.899902,6156.950195,,
2008-01-11,6166.649902,6224.200195,6112.549805,6200.100098,,
